item,count,ref_nos
ht panels at police colony sector 16b dwarka new delhi,2,"[""['210/EE(E)/ PWD EMD S-W/17-18']"", ""['369/EE (E) / PWD EMD M-152/15-16']""]"
police chowki to ordh registrar block re call,1,"[""['154/EE/HMDC/17-18']""]"
ar an mo various roads under pwd division north west road 1 delhi during 2018 19 sh conducting accessibility audit of buildings roads police stations under pwd circle north west m to comply the requirement of accessibility for differently a,1,"[""['26/EE/NW R-1/PWD/18-19/Delhi']""]"
ht panels at police colony,1,"[""['210/EE(E)/PWD EMD S-W/17-18']""]"
emd south east,1,"[""['110/EE(E)/AE(E)-I/EMD S.E./PWD/17-18']""]"
new delhi. ( sh- special repair of security light ).,1,"[""['110/EE(E)/AE(E)-I/EMD S.E./PWD/17-18']""]"
fans in officers residential flats ),1,"[""['NIQ']""]"
zakhira,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
new delhi. sh- repairing,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
41 rama road,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
fan i c rom pump sets in various fire stations,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
new installation of pump sets. as,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
police stations under ae ( e ),1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
when reqd.,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
pwd emsd we- 12,1,"[""['31/EE(E)/EMD West (Old M-131N)/PWD/2017-18']""]"
guru virjanand marg,1,"[""['158/EE/PWDWR-1/2016-17']""]"
m/ o various roads under pwd sub division wr- 14,1,"[""['158/EE/PWDWR-1/2016-17']""]"
new delhi during 2016- 17. sh- improvement of road as per traffic police from uttam nagar chowk to kakrola more,1,"[""['158/EE/PWDWR-1/2016-17']""]"
le,1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
home general deptt.,1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
placing furniture in home ( police estt. ),1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
o. o. principal secretary ( home ),1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
maintenance of delhi sachivalaya building during 15- 16. ( sh- providing,1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
deptt. of law justice,1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
personal branch of secretary powers,1,"[""['01/EE/CBMD-M 221/PWD/2015-16']""]"
new delhi dg. 2015- 16 sh supply of material.,1,"[""['63/EE/CBM DIV. M-122(N)/2015-16']""]"
dwarka under sub- divn. m- 1223,1,"[""['63/EE/CBM DIV. M-122(N)/2015-16']""]"
v at police colony sector- 16b,2,"[""['65/EE/CBM DIV. M-122(N)/2015-16']"", ""['63/EE/CBM DIV. M-122(N)/2015-16']""]"
pwd nct,1,"[""['63/EE/CBM DIV. M-122(N)/2015-16']""]"
ar mo to non residential building under division m 433 under sub division m 4333 during 2015 16 sh repairing,1,"[""['46/EE/CBMD M-433/2015-16']""]"
other miscellaneous work at delhi dispute resolution society mediation centre police station parliament stre,1,"[""['46/EE/CBMD M-433/2015-16']""]"
mo to non residential building under division m 433 under sub division m 4333 during 2015 16 sh repairing,1,"[""['46/EE/CBMD M-433/2015-16']""]"
new delhi dg. 2015- 16 sh finishing work 2nd call.,1,"[""['33/EE/CBM DIV. M-122(N)/2015-16']""]"
fazalpur mayur vihar phase- i,1,"[""['80/EE (E)/PWDEMD M - 252/15-16']""]"
delhi during 2015- 16. sh comprehensive maintenance of otis makes lifts.,1,"[""['80/EE (E)/PWDEMD M - 252/15-16']""]"
rmo eandm services installed at gomukh tower kaushambi gzb,1,"[""['80/EE (E)/PWDEMD M - 252/15-16']""]"
delhi during 2015- 16. sub head comprehensive maintenance of otis makes lifts.,1,"[""['80/EE (E)/PWDEMD M - 252/15-16']""]"
new delhi. during 2015- 16. ( sh- providing security guards at sub division office ).,1,"[""['10/EE/CBMDIV. M-121(N)/2015-16']""]"
non residential building under sub division m- 1213/ cbmd m- 121 ( n ),1,"[""['10/EE/CBMDIV. M-121(N)/2015-16']""]"
damaged power points,1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
rmo eandm services in kkd court ( court block ) aci,1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
evening court. ),1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
ac points in police chauki,1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
jkl at distt. court kkd delhi dg. 2015- 16. ( sh- repairing of burnt- out wiring,1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
b,1,"[""['08/AE(E) PWD EMSD M-2521/2015-16']""]"
filling of pot holes at raja puri road police station road,1,"[""['05/EE/CRMD/M-141/PWD/2015-16']""]"
m o various roads under pwd division m 141 during 2015 16 sh patch repair,1,"[""['05/EE/CRMD/M-141/PWD/2015-16']""]"
a block road binda pur village new delhi,1,"[""['05/EE/CRMD/M-141/PWD/2015-16']""]"
water supply system etc.,3,"[""['92(R)/EE(E)/PWDEMDM-353/2014-15']"", ""['92/EE(E)/PWDEMDM-353/2014-15']"", ""['92(Rev)/EE(E)/PWDEMDM-353/2014-15']""]"
delhi 06 sub head maintenance of ei,1,"[""['92(R)/EE(E)/PWDEMDM-353/2014-15']""]"
operation of dg set,3,"[""['92(R)/EE(E)/PWDEMDM-353/2014-15']"", ""['92/EE(E)/PWDEMDM-353/2014-15']"", ""['92(Rev)/EE(E)/PWDEMDM-353/2014-15']""]"
delhi 110006. sub head maintenance of ei,1,"[""['92(Rev)/EE(E)/PWDEMDM-353/2014-15']""]"
delhi 06. sub head maintenance of ei,1,"[""['92/EE(E)/PWDEMDM-353/2014-15']""]"
2 x 180 kva dg sets at police colony sector 16 b dwarka new delhi,1,"[""['384/EE(E)/PWD/M-152/13-14']""]"
rmo ei compound lights lifts water supply pumps fire fighting system fire alarm system sub station,5,"[""['11/EE (E) PWD EMD South West/ 2017-18']"", ""['231/EE (E)/PWD EMD South-West/2016-17']"", ""['20(3)/PWD EMD SW/2020-21/730 dt. 04-05-2020']"", ""['384/EE(E)/PWD/M-152/13-14']"", ""['20 (3)/PWD EMD South West/20-21/704 dt. 23-04-20']""]"
delhi under pwd maintenance zone m-3. sh  strengthenin,1,"[""['72/EE/PWD M312/2012-13']""]"
fixing retroreflective road signages,2,"[""['72/EE/PWD M312/2012-13']"", ""['141/EE(E)/PWDEMDM353N/2012-2013']""]"
delhi under pwd maintenance zone m- 3. sh strengthenin,1,"[""['72/EE/PWD M312/2012-13']""]"
staff quarters type ii 14 nos,1,"[""['07/EE(E)/ED-18/2012-13']""]"
type iii 7 nos at dilshad garden delhi sh providing,1,"[""['07/EE(E)/ED-18/2012-13']""]"
construction of police station building ground plus 3 floor,1,"[""['07/EE(E)/ED-18/2012-13']""]"
fixing of 5 hp mono submersible pump set.,1,"[""['07/EE(E)/ED-18/2012-13']""]"
m/ o covering of drain/ nallah in lajpat nagar starting from culvert near police station lajpat nagar up to rampul,4,"[""['10/DD/Hort.1/DDA/2022-23 (Re-Call)']"", ""['13/DD/Hort.1/DDA/2024-25']"", ""['10/DD/Hort.1/DDA/2022-23']"", ""['08/DD/Hort.1/DDA/2022-23']""]"
maintenance of ei fans at pitampura police line in type i ii iii iv quarters under ae e sub division m 3522 sh day to day maintenance of type i ii iii iv quarters at pitampura police line,1,"[""['769/ EE(E)/ PWD EMD M-352/ 2013-14']""]"
south west road- ii,1,"[""['113/EE/SWR-II/PWD/2022-23']""]"
tazpur mod to police check post at goyala deenpur road ( id 1168 ) under sub division- v,1,"[""['113/EE/SWR-II/PWD/2022-23']""]"
strengthening/ raising of road to prevent water logging on the road deenpur to kachha talab,1,"[""['113/EE/SWR-II/PWD/2022-23']""]"
providing/ fixing frp chajja------,1,"[""['25/EE/CBMD M-321/2022-23']""]"
delhi ( sh demolishing of chajja/ fins projected at main toilet block side,1,"[""['25/EE/CBMD M-321/2022-23']""]"
delhi. ( sh- renovation of electrical installation,1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
m services installed at da staff qtrs.,1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
providing services of khallasi,1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
supply of electrical items ),1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
vrs police station under jurisdiction esd- 4,1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
kkd,2,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']"", ""['54/(A-1)Auction Notice/NES M-251/2021']""]"
vrs pump houses building,1,"[""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
delhi during 2019- 20. sh- external,1,"[""['41/EE/PWD/NWB-2/2019-20']""]"
laying paver block back side quarters.,1,"[""['41/EE/PWD/NWB-2/2019-20']""]"
internal finishing of residential complex type- ii,1,"[""['41/EE/PWD/NWB-2/2019-20']""]"
non- residential building at pitampura police line,1,"[""['41/EE/PWD/NWB-2/2019-20']""]"
block no. 1 to 14,1,"[""['41/EE/PWD/NWB-2/2019-20']""]"
new delhi during 2019- 20. ( sh- day to day maintenance work in police colonies under sub div- iv ).,1,"[""['69/EE/CBMD M-121(N)/2019-20']""]"
pts police colony,2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
messenger,2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
new delhi during 2019- 20 ( sh- providing services of computer operator,2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
peon,2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
supervisor. ),2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
sub- division- iv,1,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
m/ o various school buildings under jurisdiction of south building ( m ),2,"[""['18/EE/PWD/ SOUTH  BUILDING (M)/2019-20']"", ""['17/EE/PWD/ SOUTH  BUILDING (M)/2019-20']""]"
new delhi ( sh replacement of portable sewage non clog centrifugal pump sets ),1,"[""['334/EE(E)/PWD EMD-M-South/2016-17']""]"
substation installed in newly constructed police station b. k. road new delhi ( sh. annual comprehensive maintenance of ups system ).,1,"[""['17/AE(E) M-4512/PWD DHC ND/Central/2016-17']""]"
2 x 180 kva dg set lt,5,"[""['231/EE (E)/PWD EMD South-West/2016-17']"", ""['153 / EE(E)/PWD EMD M-152/2012-13']"", ""['04 /SE(E)/PWDEMCM-15/2014-15  321/EE(E)/PWDEMDM152']"", ""['369/EE (E) / PWD EMD M-152/15-16']"", ""['351 /EE (E) / PWD EMD M-152/15-16']""]"
m/ o to residential building ( quarter type- ii ) at police colony sector- 16a,1,"[""['66/EE/CBM DIV. M-122(N)/2015-16']""]"
unskilled labour for day,1,"[""['66/EE/CBM DIV. M-122(N)/2015-16']""]"
new delhi dg. 2015- 16 ( sh- providing services of skilled,1,"[""['66/EE/CBM DIV. M-122(N)/2015-16']""]"
other misc. civil works ),1,"[""['88/EE/PWD/M-222/2015-16']""]"
delhi dg 2015- 16 ( sh p,1,"[""['88/EE/PWD/M-222/2015-16']""]"
l/ f interlocking paver block,1,"[""['88/EE/PWD/M-222/2015-16']""]"
raising the existing floor level of gym,1,"[""['88/EE/PWD/M-222/2015-16']""]"
wall tiles,1,"[""['88/EE/PWD/M-222/2015-16']""]"
sub station installed in newly constructed police station b. k. road new delhi. ( sh- comprehensive maintenance of dg sets ).,1,"[""['32/AE(E)/PWD/EMSD M-4522/2015-16']""]"
delhi ( sh- replacement of unserviceable burnt feeder pillars,1,"[""['125/2015-16/EMD M-351/EE(E)']""]"
rmo of p/ set at new police line k. camp,1,"[""['125/2015-16/EMD M-351/EE(E)']""]"
restoration of elect. supply in barreck no. 13,1,"[""['125/2015-16/EMD M-351/EE(E)']""]"
wireless complex in npl kingsway camp ),1,"[""['125/2015-16/EMD M-351/EE(E)']""]"
other school building delhi dg 2015 16 sh day to day maintenance civil related work,2,"[""['10/EE/CBMD M-232/PWD/2015-16']"", ""['09/EE/CBMD M-232/PWD/2015-16']""]"
mo to various building under section 2 of sub division m2323 at police station,1,"[""['09/EE/CBMD M-232/PWD/2015-16']""]"
staff qtrs at jagatpuri fire station laxmi nagar,1,"[""['09/EE/CBMD M-232/PWD/2015-16']""]"
during 2014- 15. ( sh. providing services of traffic marshals to regulate flow of traffic as required by traffic police,1,"[""['01/EE/SRDP/PWD/2014-15']""]"
re- development of chandni chowk road in between lal jain mandir to fatehpuri mosque under pwd s. r. d. project divn,1,"[""['01/EE/SRDP/PWD/2014-15']""]"
dilshad garden,2,"[""['250/EE (E)/PWD EMD M-251/13-14']"", ""['54(A-1)/Auction Notice/PWD NES ED/2022/649']""]"
mech. installation at police station building gtb enclave,1,"[""['250/EE (E)/PWD EMD M-251/13-14']""]"
new delhi. (sh - comprehensive running maintenance of water cooler,1,"[""['03/AE(E)   M-4531/ PWD EMD M453/ 2013-14']""]"
s/t,1,"[""['03/AE(E)   M-4531/ PWD EMD M453/ 2013-14']""]"
w/t ac units),1,"[""['03/AE(E)   M-4531/ PWD EMD M453/ 2013-14']""]"
delhi pwd maintenance zone m- 3. ( sh- electrical wor,1,"[""['141/EE(E)/PWDEMDM353N/2012-2013']""]"
improvement of foothpath,1,"[""['141/EE(E)/PWDEMDM353N/2012-2013']""]"
relaying of paver block,1,"[""['35/2024-25']""]"
result for taking out,1,"[""['35/2024-25']""]"
kerb stone from police post to adbuilding at isbt sarai kale khan,1,"[""['35/2024-25']""]"
result for repair of pot holes near police booth at netaji subhash palace in shakurpur ward no. 62/ kpz.,1,"[""['EE(M-II)/KPZ/TC/2024-25/318/01']""]"
result for repair of ptb at police station,1,"[""['EE/M-III/SH/N/TC/2024-25/11-6']""]"
gt road in ward no. 224 welcome colony shahdara north zone.,1,"[""['EE/M-III/SH/N/TC/2024-25/11-6']""]"
maintenance of boundary wall of s. s. bn itb police force for the year 2024 5,1,"[""['No./ITBP/SS BN/ENGR BRANCH/BOUNDARY WALL/TENDER/2024-25-971']""]"
construction/ improvement of lanes by providing rmc from police chowki to kalka dash marg in mehrauli ward no. 155/ sz,1,"[""['NIT-91']""]"
type- ii quarters at police residential complex at ahata kidara,1,"[""['245/EE(E)/PWDDHC,ND/C/2020-21']""]"
repair/ replacements of electrical installations for type- i,1,"[""['245/EE(E)/PWDDHC,ND/C/2020-21']""]"
development of park on land of left bank of supplementary drain near rd 26400m nearby police booth,1,"[""['EE/CD-XI/NIT-28/2019-20']""]"
p/ l sewer line,2,"[""['PRESS NIT NO 70 (2019-20)']"", ""['PRESS NIT NO 87 (2019-20)']""]"
making interconnection of shahdara police station in press nit no 87 ( 2019- 20 ),1,"[""['PRESS NIT NO 87 (2019-20)']""]"
renovation of medicine store,1,"[""['no-itbp/22nd bnwork/1557/2019-20-91 dtd 23.04.19']""]"
toilet block at mhcc at base hospital in 22nd bn itb police tigri camp,1,"[""['no-itbp/22nd bnwork/1557/2019-20-91 dtd 23.04.19']""]"
raising of stone boundary wall at police station land along khoda colony,1,"[""['NIT44/EE/ED-12/DDA/18-19']""]"
gazipur.,2,"[""['51/EE/EMD-5/DDA/2022-23.']"", ""['NIT44/EE/ED-12/DDA/18-19']""]"
pkt- c,1,"[""['NIT44/EE/ED-12/DDA/18-19']""]"
fans with led fittings at bara hindu rao police station. ( sh- ei work ),1,"[""['20/2018-19/EMD M-351/EE(E)']""]"
renovation work of ei,1,"[""['20/2018-19/EMD M-351/EE(E)']""]"
removal of water contamination near crpf camp sonia vihar,1,"[""['NIT NO. 09 (2017-18)']""]"
police station khajoori khas under karawal nagar,1,"[""['NIT NO. 09 (2017-18)']""]"
painting of police station building,1,"[""['103/EE/EBMD-M 221/PWD/2016-17 (short notice)']""]"
mo to jagatpuri ps sh renovation of acp office,1,"[""['103/EE/EBMD-M 221/PWD/2016-17 (short notice)']""]"
improvement of road from lal ghar to police booth road in j. j. colony in bawana in bawana assembly constituency.,1,"[""['IFC/CD-VIII/2015-16/88']""]"
i.c compound light,1,"[""['193/EE(E)/PWD M-253/2015-16']""]"
attached residential quarters under m2513,1,"[""['193/EE(E)/PWD M-253/2015-16']""]"
pump set at vrs. police station,3,"[""['237/EE (E)/PWD EMD M-251/13-14']"", ""['193/EE(E)/PWD M-253/2015-16']"", ""['245/EE (E)/PWD EMD M-251/14-15']""]"
rmo electro mechanical services at sarai rohilla police station,1,"[""['251/2015-16/EMD M-351/EE(E)']""]"
attached qtrs. ( sh- day to day maintenance ),1,"[""['251/2015-16/EMD M-351/EE(E)']""]"
rmo electro mech services at sarai rohilla police station,1,"[""['147/2015-16/ M-351 (M-3513-32)']""]"
attached qtrs sub head repairing of pump,1,"[""['147/2015-16/ M-351 (M-3513-32)']""]"
covering of drain/ nallah in lajpat nagar starting from culvert near police station lajpat nagar up to barapullah nallah,1,"[""['02/AE(P)/FOD-2/DDA/2015-16']""]"
renovation of various government quarters 14 nos. at various police colonies as per attached quarter list in dwarka district.,1,"[""['392/DPHCL/ENGG/NIT/2023-24']""]"
65 build,1,"[""['EE.DEMS-I/HQ/TC/2022-23/NIT02']""]"
operate,2,"[""['EE.DEMS-I/HQ/TC/2022-23/NIT02']"", ""['E.E./DEMS-I/HQ/TC/2023-24/NIT NO.02']""]"
transfer ( bot ) basis public conveniences ( toilets ) at wazirpur village beside police station ashok vihar,1,"[""['EE.DEMS-I/HQ/TC/2022-23/NIT02']""]"
idgah road ),1,"[""['343/EE(E)/PWD EMD M-153(N)/2014-15']""]"
rmo p/ sets installed at various school ( 2 ) rmo p/ sets installed at police colony,1,"[""['343/EE(E)/PWD EMD M-153(N)/2014-15']""]"
pump house police colony,1,"[""['343/EE(E)/PWD EMD M-153(N)/2014-15']""]"
installation of voltage stabilizer in skv ahata kedara,1,"[""['343/EE(E)/PWD EMD M-153(N)/2014-15']""]"
delhi during 2024- 25 ( sh- development works on footpath in front of police post at bharola near adarsh nagar metro station at mall road extension under sub division nr- 12 ),1,"[""['19/EE/NR/PWD/24-25/Delhi']""]"
m/ o roads under north roads division,1,"[""['19/EE/NR/PWD/24-25/Delhi']""]"
police line road parwana road under sub division nwr- 24,1,"[""['17/EE/PWD/NWR-2/2023-24']""]"
division nwr- 2,1,"[""['17/EE/PWD/NWR-2/2023-24']""]"
strengthening of amar shaheed bismil marg,1,"[""['17/EE/PWD/NWR-2/2023-24']""]"
sainik vihar,1,"[""['17/EE/PWD/NWR-2/2023-24']""]"
delhi under pwd north zone with hot recycling method after cold milling for roads upto 30m row.,1,"[""['17/EE/PWD/NWR-2/2023-24']""]"
new delhi- 34. sh replacement of main lt panel with associated switchgears i/ c cabling work,1,"[""['95/EE(E)/NWED/PWD/2021-22']""]"
providing led security lights at,1,"[""['95/EE(E)/NWED/PWD/2021-22']""]"
rmo pump set in various police stations special cell dcp office sartia vihar under ae ( e ) emsd iii sunlight colony new delhi during the year 2021 2022 sh repair replacement of pump sets with allied accessories,1,"[""['11/EE(E)/AE(E)-III/EMD South East/PWD/2021-22']""]"
( 3 ) i. t. i. building,1,"[""['41/EE/PWD/NWB-2/2020-21 (Modified)']""]"
non- residential buildings at ( 1 ) pitampura police line,1,"[""['41/EE/PWD/NWB-2/2020-21 (Modified)']""]"
delhi during 2020- 21. sh- providing services of labour for attending day to day maintenance work.,1,"[""['41/EE/PWD/NWB-2/2020-21 (Modified)']""]"
( 2 ) paschim vihar,1,"[""['41/EE/PWD/NWB-2/2020-21 (Modified)']""]"
arm of civil elect work non- residential building at 22nd bn itbp police tigri camp new delhi for the year 2019 20 sh painting plastic emulsion paint water proofing cement paint texture paint other misc civil works,1,"[""['ITBP/22/ENGR/1567/199/30-07-19']""]"
trinagar delhi during 2018- 19 ( sh- providing,1,"[""['161/EE/PWD/N-W B-I/2018-19']""]"
miscellaneous repair works. ) ( balance work ),1,"[""['161/EE/PWD/N-W B-I/2018-19']""]"
s. steel sink,1,"[""['161/EE/PWD/N-W B-I/2018-19']""]"
replacement of damaged c. i,1,"[""['131/EE/ PWD-M-132(N)/2018-19']""]"
g. i pipe lines. tile flooring in rooms,1,"[""['131/EE/ PWD-M-132(N)/2018-19']""]"
corridors,1,"[""['131/EE/ PWD-M-132(N)/2018-19']""]"
new delhi. sh water proofing treatment of roofs,1,"[""['131/EE/ PWD-M-132(N)/2018-19']""]"
fans at mehrauli,2,"[""['96/EE(E)/PWD EMD-M-SOUTH/2018-19']"", ""['196/EE(E)/South /Elect. Divn.,/PWD/2017-18']""]"
r. k. puram ),2,"[""['96/EE(E)/PWD EMD-M-SOUTH/2018-19']"", ""['196/EE(E)/South /Elect. Divn.,/PWD/2017-18']""]"
hauz khas new delhi ( sh maintenance of ei,1,"[""['96/EE(E)/PWD EMD-M-SOUTH/2018-19']""]"
new delhi. sh water proofing treatment of roofs renovation of toilet blocks grit wash plaster on exterior walls,1,"[""['63 /EE/ PWD-M-132(N)/2018-19']""]"
other misc. repair works etc,1,"[""['63 /EE/ PWD-M-132(N)/2018-19']""]"
ar an mo various roads under pwd division north west road 1 delhi during 2018 19 sh conducting accessibility audit of buildings roads police stations under pwd circle north west m to comply the requirement of accessibility for differently a 3rd call,1,"[""['26/EE/NW R-1/PWD/18-19/Delhi']""]"
ar an mo various roads under pwd division north west road 1 delhi during 2018 19 sh conducting accessibility audit of buildings roads police stations under pwd circle north west m to comply the requirement of accessibility for differently a 2nd call,1,"[""['26/EE/NW R-1/PWD/18-19/Delhi']""]"
166 to 195,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
129 to 143,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
121 to 150,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
chajja of qtr no. 227 to 232,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
block no-174 to 188,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
301 to 316 at police colony,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
106 to 120,1,"[""['14/EE/PWD/N-W B-I/2018-19']""]"
